review_id,appointment_id,rating,review_date
10048,36447,5,2023-10-22
10049,31174,4,2023-02-28
10050,11333,4,2023-08-11
10051,37914,4,2022-09-25
10052,30615,3,2024-02-19
10053,18839,2,2023-03-06
10054,9012,4,2022-04-17
10055,477,4,2024-06-19
10056,342,3,2022-09-05
10057,35788,3,2023-01-27
10058,16662,5,2024-06-06
10059,44765,5,2023-04-14
10060,39790,4,2022-09-25
10061,21969,5,2023-08-07
10062,42540,4,2022-10-25
10063,22281,3,2023-09-07
10064,13474,2,2024-01-10
10065,26376,3,2022-02-21
10066,48623,5,2022-07-07
10067,34721,4,2023-01-15
10068,11641,4,2024-06-15
10069,11547,3,2024-06-15
10070,49546,4,2023-02-10
10071,38446,5,2022-09-01
10072,13083,5,2022-11-16
10073,10185,2,2023-10-05
10074,44238,4,2022-03-30
10075,3106,2,2023-08-26
10076,27263,4,2024-04-13
10077,45331,4,2022-12-02
10078,42031,3,2023-08-04
10079,27782,5,2022-05-21
10080,8406,2,2023-04-17
10081,27561,5,2022-06-04
10082,1780,3,2022-06-19
10083,44371,4,2022-06-02
10084,10440,5,2023-05-12
10085,3317,4,2022-11-13
10086,13793,4,2022-05-30
10087,39534,4,2023-03-27
10088,679,3,2023-03-11
10089,19884,4,2023-02-20
10090,41395,4,2023-02-08
10091,5682,5,2024-03-03
10092,41120,5,2022-06-03
10093,18381,4,2022-02-10
10094,10608,4,2022-05-08
10095,24087,5,2023-03-18
10096,20990,4,2023-08-10
10097,382,3,2024-03-24
10098,25134,4,2022-02-01
10099,45365,5,2022-11-10
10100,45141,4,2023-10-20
10101,555,4,2022-11-04
10102,14810,3,2022-05-29
10103,9074,5,2023-05-06
10104,4969,4,2022-03-10
10105,38568,4,2023-11-29
10106,34045,2,2022-08-25
10107,32824,3,2023-12-07
10108,30376,5,2024-03-22
10109,37440,5,2023-11-23
10110,27818,4,2022-11-29
10111,14531,2,2022-09-21
10112,3785,4,2022-08-08
10113,16914,2,2023-12-07
10114,36258,3,2022-12-13
10115,21838,5,2024-05-01
10116,30717,5,2022-05-22
10117,49246,3,2023-02-11
10118,45670,4,2022-07-03
10119,771,3,2022-06-10
10120,27705,3,2022-12-22
10121,12659,3,2023-05-17
10122,11382,4,2023-10-07
10123,33435,2,2022-05-20
10124,26536,4,2022-04-19
10125,46199,3,2023-08-10
10126,44869,3,2023-03-12
10127,34586,3,2023-02-03
10128,27336,5,2024-06-18
10129,29980,4,2022-11-02
10130,36454,5,2022-12-04
10131,40652,4,2024-02-01
10132,32651,4,2023-11-24
10133,49281,4,2023-07-18
10134,21213,2,2023-05-22
10135,6978,4,2023-09-24
10136,34012,4,2022-10-31
10137,21548,4,2022-08-21
10138,25362,4,2022-06-24
10139,20414,4,2023-08-20
10140,35112,5,2023-04-28
10141,22508,4,2022-09-30
10142,39934,4,2022-12-27
10143,16765,4,2022-03-07
10144,6605,5,2024-05-18
10145,9175,4,2024-02-26
10146,23740,4,2023-11-24
10147,18681,3,2022-06-04
10148,16062,4,2023-03-04
10149,38345,3,2022-04-09
10150,48538,4,2022-06-17
10151,19199,5,2023-04-03
10152,27597,5,2022-03-15
10153,28300,4,2023-12-03
10154,16210,5,2024-06-18
10155,15164,2,2022-06-04
10156,16270,5,2023-09-11
10157,36539,4,2023-12-29
10158,35587,4,2024-03-24
10159,47732,5,2022-01-23
10160,35610,5,2022-05-08
10161,18126,3,2022-11-18
10162,28201,5,2023-08-26
10163,46421,3,2024-05-04
10164,14139,5,2023-10-22
10165,9524,4,2023-11-10
10166,11789,3,2023-06-12
10167,19817,4,2022-01-09
10168,36182,4,2022-04-21
10169,24981,4,2023-04-20
10170,4014,3,2024-01-26
10171,39667,3,2022-06-15
10172,32043,5,2022-12-23
10173,29893,3,2023-11-09
10174,4027,4,2024-04-29
10175,5601,4,2024-01-17
10176,14064,2,2022-03-25
10177,3306,4,2023-02-17
10178,19768,4,2023-07-31
10179,7793,4,2023-11-13
10180,44951,4,2023-10-20
10181,21745,4,2023-10-16
10182,49189,4,2024-01-27
10183,28928,5,2023-09-11
10184,7356,3,2024-02-26
10185,32237,5,2022-10-20
10186,23809,4,2024-03-22
10187,45344,5,2023-02-08
10188,43887,4,2022-04-10
10189,27725,4,2023-10-18
10190,29544,5,2022-11-12
10191,5623,3,2023-01-15
10192,43844,3,2022-11-20
10193,9327,3,2023-09-14
10194,4225,5,2023-09-17
10195,49455,4,2022-10-06
10196,43347,4,2022-12-25
10197,44402,4,2023-01-25
10198,38704,4,2023-08-14
10199,15315,5,2022-02-06
10200,46092,4,2024-04-07
10201,18861,5,2023-02-12
10202,37819,3,2023-06-12
10203,15784,3,2023-08-28
10204,6833,4,2024-05-06
10205,38096,4,2022-12-24
10206,44320,4,2023-05-11
10207,20997,4,2022-09-23
10208,17883,3,2023-06-02
10209,22465,4,2022-04-25
10210,38292,4,2022-07-27
10211,44376,3,2022-05-10
10212,34252,4,2024-01-28
10213,9340,4,2024-03-03
10214,46415,4,2023-04-27
10215,6757,3,2022-03-08
10216,37096,5,2022-04-28
10217,14330,4,2023-06-28
10218,43000,3,2022-08-01
10219,25090,4,2022-12-19
10220,44186,5,2023-05-13
10221,34671,4,2023-08-16
10222,16868,5,2024-01-27
10223,9234,3,2022-10-11
10224,33541,5,2024-01-31
10225,22177,4,2023-08-10
10226,38423,3,2023-07-22
10227,23048,4,2023-10-14
10228,26201,5,2023-03-22
10229,49562,5,2022-11-20
10230,2232,4,2024-01-02
10231,10805,3,2022-04-29
10232,46957,4,2024-01-05
10233,44394,3,2023-01-09
10234,17634,2,2023-05-11
10235,128,4,2022-08-29
10236,35106,5,2023-07-09
10237,22517,4,2022-04-15
10238,49161,3,2023-04-18
10239,21913,4,2022-05-04
10240,22416,5,2023-01-11
10241,468,4,2022-04-29
10242,27383,4,2024-02-17
10243,18960,5,2023-05-22
10244,6043,5,2022-08-24
10245,49229,3,2022-04-30
10246,285,4,2022-08-20
10247,43275,5,2024-03-15
10248,12428,4,2022-09-18
10249,44053,3,2022-05-25
10250,8584,4,2022-07-19
10251,26547,4,2023-09-25
10252,3530,5,2022-07-06
10253,44135,4,2022-10-31
10254,18277,4,2022-03-23
10255,13006,5,2023-06-09
10256,24545,4,2022-05-22
10257,7424,3,2022-09-15
10258,27199,5,2023-11-22
10259,34959,4,2022-09-16
10260,12827,4,2022-03-28
10261,45576,4,2023-05-23
10262,35506,2,2022-05-25
10263,25258,5,2024-04-11
10264,17611,4,2023-10-11
10265,32573,4,2022-04-30
10266,2476,3,2022-02-09
10267,41805,4,2022-08-30
10268,33017,5,2023-07-13
10269,32396,5,2024-03-23
10270,17817,5,2023-04-30
10271,10570,4,2023-03-23
10272,7538,4,2024-04-25
10273,25723,4,2024-02-12
10274,25217,5,2023-02-15
10275,12748,4,2023-06-13
10276,48539,4,2022-06-07
10277,43856,4,2022-01-20
10278,19451,3,2023-03-13
10279,12528,4,2023-08-17
10280,22992,5,2023-04-13
10281,17548,3,2023-08-14
10282,16663,3,2022-07-29
10283,10148,3,2023-09-05
10284,35984,5,2022-03-19
10285,1911,4,2023-09-04
10286,4995,3,2023-01-11
10287,19515,4,2023-01-04
10288,46932,4,2024-06-03
10289,49114,4,2024-03-15
10290,26559,4,2023-04-09
10291,24328,4,2023-11-29
10292,42594,4,2023-08-23
10293,24422,3,2023-05-15
10294,1253,2,2023-06-03
10295,43743,4,2022-11-30
10296,22933,4,2022-12-12
10297,4605,4,2022-12-12
10298,47352,2,2023-06-12
10299,19810,3,2023-08-14
10300,44005,5,2024-05-19
10301,14811,4,2022-02-03
10302,6794,4,2023-07-21
10303,21279,5,2023-07-06
10304,6218,4,2023-01-16
10305,44578,5,2023-01-18
10306,45941,4,2022-01-11
10307,9171,3,2022-12-08
10308,25648,4,2023-04-24
10309,40504,4,2024-02-10
10310,389,4,2024-02-22
10311,38979,4,2024-01-21
10312,48138,4,2023-08-02
10313,25871,3,2023-03-27
10314,25325,3,2023-11-26
10315,41273,2,2024-05-22
10316,8530,3,2023-07-22
10317,30377,4,2023-03-16
10318,35883,4,2022-06-04
10319,28161,3,2023-07-15
10320,18221,5,2022-01-18
10321,32552,5,2023-02-21
10322,7339,4,2022-02-28
10323,42525,4,2023-03-04
10324,47847,4,2022-03-17
10325,14680,2,2023-06-15
10326,34107,5,2022-08-10
10327,14128,3,2023-08-21
10328,45162,5,2022-04-05
10329,28886,4,2022-02-11
10330,7785,4,2023-05-27
10331,33132,4,2023-02-20
10332,40596,4,2022-09-08
10333,2562,2,2023-01-19
10334,45961,4,2022-12-10
10335,24303,4,2024-05-03
10336,19711,4,2022-12-23
10337,37313,3,2022-03-06
10338,37724,4,2023-08-08
10339,41652,5,2022-05-02
10340,29991,4,2024-03-24
10341,49894,4,2022-07-23
10342,17301,5,2023-12-09
10343,11555,4,2022-10-12
10344,49111,4,2022-09-08
10345,19051,5,2023-09-11
10346,20772,5,2022-03-16
10347,1355,3,2022-10-16
10348,21096,3,2023-09-06
10349,22348,4,2022-01-26
10350,34931,3,2023-04-05
10351,17617,5,2022-12-28
10352,32007,3,2023-07-24
10353,17268,4,2024-03-02
10354,12361,2,2022-08-12
10355,32876,4,2022-09-24
10356,42225,5,2022-03-11
10357,376,4,2022-10-05
10358,837,5,2023-08-01
10359,38198,3,2023-03-26
10360,6993,3,2022-09-08
10361,36790,5,2022-01-10
10362,36264,5,2022-09-14
10363,49472,5,2024-03-15
10364,22331,5,2023-05-22
10365,1166,4,2022-09-14
10366,48833,3,2024-01-01
10367,15544,5,2022-11-23
10368,19067,4,2023-08-29
10369,30998,4,2023-05-21
10370,24754,4,2022-05-03
10371,45701,3,2024-06-25
10372,33278,5,2023-01-31
10373,40163,2,2023-01-10
10374,10361,5,2022-01-21
10375,14572,4,2023-06-08
10376,42957,4,2023-03-25
10377,29001,4,2022-05-09
10378,2848,3,2024-06-09
10379,31206,4,2023-04-20
10380,40505,4,2022-07-05
10381,9423,4,2022-03-12
10382,9043,3,2022-07-05
10383,17312,2,2023-12-02
10384,22323,3,2023-10-14
10385,7285,4,2024-05-10
10386,12611,2,2024-06-23
10387,20869,5,2023-05-29
10388,21466,4,2024-05-28
10389,2116,5,2023-09-24
10390,37694,5,2023-06-14
10391,46988,3,2022-03-22
10392,20689,5,2024-02-15
10393,13036,4,2024-04-01
10394,15060,5,2023-12-10
10395,2601,5,2022-10-15
10396,4863,2,2024-01-01
10397,38881,4,2022-10-25
10398,19947,4,2024-06-18
10399,8977,4,2023-03-24
10400,11474,3,2023-08-27
10401,36270,3,2023-07-17
10402,24793,4,2023-09-07
10403,28476,4,2022-04-02
10404,36287,5,2022-04-16
10405,42288,5,2024-02-03
10406,659,4,2022-10-11
10407,3789,2,2023-07-03
10408,19296,3,2023-01-07
10409,29221,4,2022-01-21
10410,563,5,2024-05-04
10411,28971,4,2024-04-04
10412,25024,4,2022-11-06
10413,44296,5,2024-04-24
10414,47829,5,2023-10-21
10415,44219,3,2024-03-27
10416,30037,2,2023-08-28
10417,3828,4,2023-01-07
10418,39324,4,2022-02-14
10419,39066,5,2024-03-25
10420,3569,2,2023-04-19
10421,16445,2,2023-12-02
10422,28506,5,2022-04-01
10423,1454,4,2023-01-31
10424,41194,5,2023-06-19
10425,16573,4,2022-05-08
10426,14652,4,2022-12-14
10427,21843,3,2024-03-23
10428,21546,3,2022-07-03
10429,42523,4,2023-04-15
10430,13349,4,2022-02-17
10431,47920,3,2022-06-21
10432,45906,5,2024-05-13
10433,18168,3,2022-10-27
10434,36019,4,2022-03-19
10435,186,3,2023-09-05
10436,7613,5,2022-09-28
10437,3423,3,2023-11-06
10438,43088,5,2022-08-04
10439,39585,3,2024-06-21
10440,39070,4,2022-02-19
10441,49075,4,2022-01-20
10442,310,3,2024-04-10
10443,14301,3,2022-08-11
10444,12085,5,2023-02-22
10445,28906,5,2024-06-01
10446,22676,2,2022-11-15
10447,22309,3,2023-05-08
10448,20356,3,2022-08-20
10449,32407,3,2024-01-30
10450,37751,5,2022-07-27
10451,14353,4,2023-08-07
10452,48133,4,2022-09-12
10453,9783,5,2023-11-17
10454,26043,4,2022-12-09
10455,33077,4,2022-06-03
10456,20599,4,2024-03-12
10457,9772,4,2022-12-27
10458,22680,4,2024-06-12
10459,42622,2,2024-04-03
10460,25403,3,2024-03-25
10461,2258,3,2023-10-02
10462,35494,2,2022-01-18
10463,19205,4,2024-03-20
10464,38086,4,2022-06-07
10465,20078,4,2022-07-14
10466,8465,3,2023-02-21
10467,10233,4,2024-01-22
10468,46171,3,2022-05-31
10469,30523,4,2022-05-02
10470,12687,5,2023-07-01
10471,33317,3,2024-04-05
10472,4727,5,2022-05-11
10473,26055,5,2022-12-13
10474,30030,2,2022-12-09
10475,13763,2,2023-02-13
10476,24639,5,2023-03-14
10477,43888,3,2023-10-01
10478,686,5,2024-05-01
10479,11159,4,2022-09-19
10480,26952,3,2022-08-01
10481,21840,3,2022-11-23
10482,13962,4,2023-04-25
10483,7611,4,2024-01-15
10484,33091,4,2022-11-27
10485,36987,5,2023-08-14
10486,11054,5,2023-05-11
10487,49476,3,2022-08-12
10488,28146,5,2023-10-03
10489,45645,5,2024-05-05
10490,41505,5,2023-11-11
10491,19295,4,2022-04-14
10492,34538,5,2022-11-07
10493,34077,4,2023-03-26
10494,3135,4,2022-08-20
10495,12922,5,2022-03-15
10496,30561,2,2024-02-02
10497,36059,3,2022-08-24
10498,15723,5,2022-04-13
10499,35683,2,2022-02-12
10500,45182,5,2023-10-03
10501,20497,4,2022-08-30
10502,17743,2,2022-06-15
10503,16879,4,2023-02-14
10504,5028,5,2022-10-09
10505,42019,4,2024-06-23
10506,12357,5,2024-02-23
10507,4503,5,2023-05-19
10508,3259,4,2022-11-19
10509,46423,3,2023-03-07
10510,29359,5,2022-11-16
10511,39256,4,2022-01-12
10512,45678,2,2023-11-08
10513,36168,5,2022-03-30
10514,40240,5,2023-10-12
10515,25760,4,2024-06-21
10516,16620,4,2023-01-17
10517,22308,4,2022-08-15
10518,17324,4,2024-03-15
10519,17880,5,2022-07-27
10520,35693,5,2023-10-01
10521,48265,4,2022-12-08
10522,10883,5,2022-11-05
10523,10701,5,2023-08-05
10524,36925,3,2023-01-12
10525,32435,2,2022-05-20
10526,4786,5,2023-06-06
10527,23433,3,2024-05-03
10528,23476,2,2022-03-11
10529,31009,3,2023-10-14
10530,36288,4,2022-12-23
10531,17571,3,2022-02-01
10532,45149,4,2023-10-27
10533,7870,5,2023-08-31
10534,24869,4,2022-10-21
10535,4512,4,2023-01-30
10536,19836,3,2022-09-06
10537,15699,4,2023-08-15
10538,29287,4,2022-03-24
10539,34965,4,2022-10-12
10540,39157,3,2024-05-14
10541,4034,4,2024-04-21
10542,42445,5,2023-08-01
10543,4459,4,2022-07-09
10544,3009,4,2022-07-03
10545,49684,4,2022-01-06
10546,43162,4,2023-10-07
10547,26578,5,2022-03-04
10548,34634,2,2022-08-01
10549,5705,4,2024-05-31
10550,38089,5,2022-08-09
10551,38018,5,2022-09-04
10552,41961,3,2023-09-18
10553,22102,3,2023-03-04
10554,5080,4,2023-09-05
10555,28180,5,2024-04-20
10556,4977,4,2022-08-13
10557,14277,4,2022-04-02
10558,2472,3,2022-10-30
10559,39729,4,2023-11-21
10560,15549,4,2022-07-09
10561,12958,5,2022-08-20
10562,6991,4,2024-02-04
10563,13391,5,2023-01-13
10564,37525,4,2022-01-18
10565,29307,4,2023-01-24
10566,49521,5,2022-09-16
10567,41164,3,2024-06-02
10568,26521,4,2022-05-03
10569,14839,5,2022-09-29
10570,13172,4,2022-03-21
10571,7412,3,2023-05-28
10572,9422,4,2023-03-21
10573,27472,4,2023-11-15
10574,41386,5,2023-05-29
10575,27969,3,2024-03-23
10576,25978,5,2022-11-04
10577,19862,3,2023-02-10
10578,37641,3,2023-01-07
10579,4398,3,2023-02-17
10580,35481,5,2023-06-14
10581,30032,3,2024-03-05
10582,30165,5,2024-03-22
10583,48731,4,2023-05-31
10584,17726,5,2024-01-06
10585,42741,5,2023-04-01
10586,35158,4,2023-06-14
10587,43129,5,2024-03-07
10588,21816,4,2024-04-10
10589,20942,5,2023-01-21
10590,33444,3,2024-04-03
10591,28780,3,2023-08-31
10592,38635,4,2023-04-29
10593,34899,4,2022-05-19
10594,39514,4,2022-06-28
10595,46500,4,2023-08-14
10596,28169,4,2022-09-08
10597,46434,4,2022-11-14
10598,39240,2,2024-04-18
10599,245,5,2023-02-28
10600,27339,5,2024-05-20
10601,38146,5,2024-03-12
10602,13215,4,2022-11-18
10603,32946,4,2022-06-17
10604,6624,5,2022-07-03
10605,39653,5,2022-08-30
10606,46544,5,2023-03-26
10607,23038,4,2022-12-30
10608,12477,4,2023-08-18
10609,2295,5,2022-12-05
10610,41219,3,2023-05-17
10611,46954,4,2022-03-19
10612,2150,5,2023-08-21
10613,45053,4,2022-11-16
10614,8610,4,2022-01-09
10615,39671,4,2024-03-25
10616,13477,5,2023-01-29
10617,49392,4,2024-04-27
10618,34054,5,2024-03-13
10619,39120,4,2023-10-10
10620,19753,4,2023-12-15
10621,17017,4,2022-04-18
10622,15981,4,2023-04-03
10623,32548,4,2023-09-20
10624,46668,4,2024-03-19
10625,21680,2,2022-03-21
10626,9416,3,2023-05-30
10627,31254,3,2024-04-14
10628,12168,5,2023-12-15
10629,14372,3,2022-07-08
10630,21058,3,2024-05-25
10631,42008,3,2022-11-28
10632,31607,4,2022-06-07
10633,6165,2,2023-06-23
10634,49570,4,2023-12-26
10635,45882,3,2022-07-13
10636,26358,5,2024-06-17
10637,6041,5,2023-10-05
10638,25921,5,2024-01-25
10639,41868,4,2023-02-19
10640,1069,4,2023-08-22
10641,16138,4,2024-03-10
10642,28011,4,2023-05-24
10643,49769,4,2024-02-03
10644,1697,2,2022-06-08
10645,12810,5,2022-10-24
10646,40230,3,2022-09-23
10647,17249,4,2023-04-05
10648,9080,4,2022-10-26
10649,14962,4,2022-05-15
10650,3729,5,2024-04-23
10651,37076,4,2022-09-02
10652,2793,4,2023-12-07
10653,22108,4,2024-01-28
10654,24643,3,2022-09-15
10655,1337,4,2024-05-20
10656,30894,5,2023-08-28
10657,33021,5,2023-03-11
10658,38203,4,2023-01-01
10659,47647,3,2023-06-18
10660,29865,3,2022-11-20
10661,14282,4,2022-06-08
10662,31461,5,2024-02-12
10663,14275,4,2023-08-16
10664,31464,5,2022-03-03
10665,3545,4,2023-11-12
10666,3401,3,2022-02-26
10667,19194,3,2023-07-05
10668,37034,2,2023-10-05
10669,26030,4,2023-01-25
10670,6270,3,2022-04-16
10671,24352,4,2022-09-24
10672,1515,4,2022-05-16
10673,38029,4,2022-06-07
10674,34745,3,2024-03-15
10675,32086,3,2022-09-23
10676,46918,4,2022-12-29
10677,7503,4,2023-02-12
10678,9445,4,2023-12-23
10679,48086,5,2023-10-16
10680,33733,4,2023-04-21
10681,1174,4,2022-06-29
10682,41718,4,2022-10-11
10683,43321,5,2022-02-26
10684,30490,4,2023-07-18
10685,30752,4,2022-10-05
10686,18723,4,2023-07-20
10687,14395,5,2023-10-16
10688,19529,4,2023-01-02
10689,31460,4,2022-05-12
10690,14198,5,2024-01-04
10691,45390,5,2023-07-13
10692,43728,3,2023-07-05
10693,18220,3,2022-09-19
10694,4090,3,2023-01-09
10695,36550,5,2023-11-16
10696,21873,4,2023-01-21
10697,30280,3,2022-10-29
10698,20975,3,2023-01-11
10699,23795,4,2023-02-06
10700,21056,3,2024-04-20
10701,11614,3,2023-10-01
10702,28329,4,2023-09-14
10703,19213,2,2023-05-20
10704,1886,3,2023-04-13
10705,38767,5,2024-02-26
10706,19431,5,2023-11-20
10707,19361,4,2023-10-10
10708,41244,3,2023-11-05
10709,33105,4,2024-01-08
10710,16054,4,2024-05-02
10711,15849,2,2023-09-12
10712,5217,3,2022-10-04
10713,32010,3,2023-04-17
10714,49680,4,2022-06-10
10715,18115,5,2022-08-17
10716,6648,5,2022-07-17
10717,16187,4,2022-10-04
10718,9504,4,2024-05-11
10719,31699,4,2023-06-16
10720,14887,4,2022-04-26
10721,45963,3,2022-07-31
10722,12251,4,2022-12-05
10723,5737,5,2023-05-30
10724,32982,4,2023-08-02
10725,34414,5,2024-05-21
10726,40283,4,2023-05-13
10727,25580,4,2023-03-13
10728,9295,2,2024-02-20
10729,10489,4,2024-06-05
10730,29133,5,2022-03-03
10731,13096,4,2023-03-25
10732,9320,3,2022-07-10
10733,7247,3,2023-11-25
10734,891,4,2022-02-03
10735,27531,4,2022-12-18
10736,24598,4,2023-01-27
10737,42757,5,2022-10-10
10738,17798,4,2024-01-29
10739,7134,4,2023-07-03
10740,27565,2,2023-11-28
10741,39421,2,2024-01-30
10742,15505,4,2022-07-01
10743,5714,5,2024-05-14
10744,12464,4,2023-11-03
10745,34231,4,2023-07-08
10746,6506,2,2022-10-17
10747,19216,5,2023-07-07
10748,19110,5,2023-03-06
10749,32614,4,2022-08-11
10750,42059,2,2022-09-06
10751,26742,4,2022-01-13
10752,34989,5,2023-11-24
10753,28651,4,2024-05-10
10754,11904,4,2022-06-13
10755,39918,3,2022-10-26
10756,8451,3,2022-04-29
10757,11227,3,2023-05-02
10758,42360,5,2022-08-10
10759,44599,4,2022-02-03
10760,32737,5,2023-03-02
10761,3051,3,2023-07-01
10762,41980,5,2022-08-15
10763,44679,5,2023-05-31
10764,14336,3,2022-06-21
10765,28470,5,2022-05-23
10766,19490,3,2024-05-09
10767,21903,3,2024-04-29
10768,11956,3,2024-03-07
10769,7128,5,2024-05-03
10770,24066,5,2023-08-17
10771,9747,4,2024-05-22
10772,41898,4,2022-03-22
10773,19304,4,2023-11-09
10774,36963,5,2022-02-11
10775,46214,3,2023-10-27
10776,37368,4,2023-08-29
10777,46916,4,2023-07-17
10778,11679,2,2023-02-13
10779,42825,4,2023-07-09
10780,27446,4,2024-04-15
10781,17290,3,2022-10-23
10782,5928,5,2022-09-14
10783,24785,2,2022-05-12
10784,17645,5,2022-08-24
10785,41880,3,2023-10-18
10786,30582,2,2024-04-25
10787,1164,3,2024-02-17
10788,42740,5,2023-09-18
10789,33073,5,2022-05-16
10790,11285,3,2023-07-17
10791,36193,3,2023-09-04
10792,10078,4,2024-05-04
10793,301,4,2023-08-31
10794,17650,5,2022-10-10
10795,46108,2,2022-06-27
10796,9748,4,2022-01-20
10797,35394,4,2023-08-03
10798,3419,5,2022-03-19
10799,33763,4,2023-06-13
10800,49095,3,2024-04-26
10801,42229,3,2024-04-03
10802,2592,4,2022-08-29
10803,26883,4,2023-08-10
10804,31234,5,2023-05-02
10805,43186,4,2024-01-24
10806,38513,4,2022-08-23
10807,8681,4,2023-03-21
10808,40151,4,2023-02-13
10809,31179,3,2022-06-19
10810,20535,2,2024-03-21
10811,29440,4,2024-04-23
10812,4734,3,2023-03-02
10813,35288,3,2023-05-24
10814,35356,3,2023-05-23
10815,45229,3,2023-03-30
10816,36770,2,2022-03-27
10817,15206,4,2023-12-22
10818,20574,4,2023-09-26
10819,18843,4,2023-07-13
10820,42424,4,2024-02-22
10821,10931,5,2023-05-18
10822,29266,2,2024-06-05
10823,17593,4,2023-07-02
10824,46130,3,2024-05-02
10825,41293,4,2022-11-01
10826,6884,5,2023-12-23
10827,10079,4,2023-11-11
10828,22665,4,2023-01-29
10829,20844,4,2022-02-09
10830,48145,4,2022-06-16
10831,9740,2,2023-10-25
10832,24923,4,2023-03-14
10833,44352,4,2023-03-31
10834,11499,4,2023-06-21
10835,19192,3,2022-11-12
10836,43026,5,2023-10-15
10837,18493,2,2022-08-14
10838,7680,2,2023-09-22
10839,867,4,2022-06-10
10840,8707,3,2022-03-06
10841,40054,4,2022-02-15
10842,46003,4,2023-11-09
10843,29239,5,2022-08-19
10844,2862,4,2022-05-24
10845,26360,4,2022-08-23
10846,16613,5,2022-01-25
10847,19639,4,2023-01-14
10848,13929,4,2023-02-18
10849,48002,5,2022-07-30
10850,34563,2,2022-04-03
10851,3127,4,2024-01-18
10852,31300,3,2023-07-29
10853,34185,2,2022-05-21
10854,43372,3,2022-04-18
10855,18188,4,2023-02-03
10856,21421,4,2022-04-19
10857,29948,3,2023-02-20
10858,25005,5,2024-04-10
10859,47283,4,2024-02-19
10860,20573,5,2023-02-21
10861,4678,5,2023-08-09
10862,26561,5,2024-05-17
10863,48702,5,2024-02-19
10864,44925,4,2024-05-27
10865,11761,5,2023-05-17
10866,22875,3,2024-02-20
10867,14623,4,2024-02-01
10868,23603,5,2022-07-17
10869,32581,4,2023-02-13
10870,5677,5,2022-06-03
10871,24498,5,2023-02-23
10872,47313,3,2023-12-22
10873,44226,5,2023-10-11
10874,16055,3,2022-06-09
10875,13123,4,2022-08-11
10876,682,4,2024-03-09
10877,25932,3,2023-03-21
10878,38303,4,2022-12-19
10879,43653,4,2024-05-31
10880,22629,3,2022-06-24
10881,4864,5,2023-09-02
10882,22841,4,2022-10-12
10883,17147,4,2022-05-02
10884,49621,3,2022-09-29
10885,20258,5,2023-10-27
10886,26515,5,2022-11-07
10887,35577,3,2022-09-10
10888,22382,2,2023-03-30
10889,11540,5,2023-12-21
10890,40798,4,2023-10-01
10891,24159,3,2023-02-24
10892,12429,4,2022-12-21
10893,1362,4,2023-10-30
10894,5998,5,2024-04-27
10895,17777,3,2022-04-26
10896,15492,4,2023-01-06
10897,48067,3,2024-05-03
10898,18199,5,2022-10-28
10899,37589,5,2022-09-13
10900,16694,4,2022-04-14
10901,12334,4,2022-05-18
10902,39796,4,2023-11-21
10903,23006,5,2023-11-16
10904,41463,2,2023-06-02
10905,32089,5,2022-08-03
10906,12949,3,2023-07-11
10907,11032,4,2022-01-06
10908,13612,4,2023-03-27
10909,11605,5,2022-12-16
10910,6066,5,2023-10-26
10911,28108,4,2022-12-09
10912,5639,4,2022-07-07
10913,10567,5,2022-06-15
10914,6408,3,2022-08-24
10915,6025,5,2022-03-11
10916,48281,4,2023-01-16
10917,31621,4,2024-03-11
10918,476,2,2024-01-09
10919,8831,4,2024-05-14
10920,18425,3,2024-03-11
10921,13195,3,2023-09-23
10922,10588,2,2022-04-27
10923,38258,4,2022-12-13
10924,34812,4,2022-08-24
10925,22185,5,2023-10-25
10926,40123,3,2023-06-08
10927,18298,4,2022-10-18
10928,29334,4,2022-06-01
10929,30310,4,2022-11-12
10930,39852,5,2023-06-16
10931,6692,4,2023-09-13
10932,12557,5,2023-04-12
10933,23665,4,2023-08-14
10934,33975,4,2022-09-26
10935,38471,4,2023-03-05
10936,8309,5,2022-12-22
10937,39507,5,2022-06-29
10938,17496,4,2024-03-25
10939,36263,5,2022-07-15
10940,44070,2,2023-07-14
10941,38084,5,2022-08-14
10942,39903,3,2022-04-27
10943,41730,3,2022-10-10
10944,29094,2,2023-01-07
10945,17207,5,2023-06-14
10946,35331,5,2022-11-12
10947,8718,5,2023-03-23
10948,28473,5,2023-10-31
10949,18384,4,2024-06-23
10950,21553,5,2023-09-09
10951,44666,5,2023-10-01
10952,48766,4,2023-07-20
10953,47990,3,2024-02-11
10954,32012,4,2022-03-05
10955,49137,5,2023-07-29
10956,45151,5,2024-03-16
10957,26620,5,2023-04-11
10958,18658,5,2022-11-14
10959,3845,5,2022-11-30
10960,31935,5,2023-07-09
10961,2680,4,2023-06-22
10962,33754,3,2023-12-25
10963,41013,4,2023-04-04
10964,34946,4,2023-04-02
10965,48845,5,2023-09-08
10966,11151,4,2024-01-16
10967,1423,3,2024-01-23
10968,40758,2,2024-04-21
10969,29780,4,2022-09-18
10970,42710,4,2022-05-21
10971,13625,4,2022-12-24
10972,26048,3,2022-03-21
10973,39594,4,2022-01-20
10974,16398,3,2022-01-14
10975,6501,4,2023-06-29
10976,188,4,2024-04-21
10977,47143,4,2022-11-04
10978,26705,4,2022-10-24
10979,4712,3,2022-04-01
10980,622,5,2024-06-04
